#X	Y	log2	log10
7919	11	3.45943	1.04139
7927	11	3.45943	1.04139
7933	11	3.45943	1.04139
7937	6	2.58496	0.778151
7949	8	3	0.90309
7951	9	3.16993	0.954243
7963	9	3.16993	0.954243
7993	9	3.16993	0.954243
8009	8	3	0.90309
8011	9	3.16993	0.954243
8017	8	3	0.90309
8039	10	3.32193	1
8053	10	3.32193	1
8059	11	3.45943	1.04139
8069	8	3	0.90309
8081	8	3	0.90309
8087	10	3.32193	1
8089	9	3.16993	0.954243
8093	10	3.32193	1
8101	9	3.16993	0.954243
8111	11	3.45943	1.04139
8117	10	3.32193	1
8123	11	3.45943	1.04139
8147	10	3.32193	1
8161	9	3.16993	0.954243
8167	11	3.45943	1.04139
8171	11	3.45943	1.04139
8179	11	3.45943	1.04139
8191	13	3.70044	1.11394
8209	3	1.58496	0.477121
8219	5	2.32193	0.69897
8221	5	2.32193	0.69897
8231	5	2.32193	0.69897
8233	4	2	0.60206
8237	5	2.32193	0.69897
8243	5	2.32193	0.69897
8263	5	2.32193	0.69897
8269	5	2.32193	0.69897
8273	4	2	0.60206
8287	7	2.80735	0.845098
8291	5	2.32193	0.69897
8293	5	2.32193	0.69897
8297	5	2.32193	0.69897
8311	7	2.80735	0.845098
8317	7	2.80735	0.845098
8329	4	2	0.60206
8353	4	2	0.60206
8363	6	2.58496	0.778151
8369	5	2.32193	0.69897
8377	6	2.58496	0.778151
8387	5	2.32193	0.69897
8389	5	2.32193	0.69897
8419	6	2.58496	0.778151
8423	7	2.80735	0.845098
8429	7	2.80735	0.845098
8431	8	3	0.90309
8443	8	3	0.90309
8447	9	3.16993	0.954243
8461	5	2.32193	0.69897
8467	5	2.32193	0.69897
8501	6	2.58496	0.778151
8513	4	2	0.60206
8521	5	2.32193	0.69897
8527	7	2.80735	0.845098
8537	6	2.58496	0.778151
8539	7	2.80735	0.845098
8543	8	3	0.90309
8563	7	2.80735	0.845098
8573	8	3	0.90309
8581	5	2.32193	0.69897
8597	6	2.58496	0.778151
8599	7	2.80735	0.845098
8609	5	2.32193	0.69897
8623	8	3	0.90309
8627	7	2.80735	0.845098
8629	7	2.80735	0.845098
8641	5	2.32193	0.69897
8647	7	2.80735	0.845098
8663	8	3	0.90309
8669	8	3	0.90309
8677	7	2.80735	0.845098
8681	7	2.80735	0.845098
8689	7	2.80735	0.845098
8693	8	3	0.90309
8699	9	3.16993	0.954243
8707	4	2	0.60206
8713	4	2	0.60206
8719	6	2.58496	0.778151
8731	6	2.58496	0.778151
8737	4	2	0.60206
8741	5	2.32193	0.69897
8747	6	2.58496	0.778151
8753	5	2.32193	0.69897
8761	6	2.58496	0.778151
8779	6	2.58496	0.778151
8783	7	2.80735	0.845098
8803	6	2.58496	0.778151
8807	7	2.80735	0.845098
8819	7	2.80735	0.845098
8821	7	2.80735	0.845098
8831	9	3.16993	0.954243
8837	5	2.32193	0.69897
8839	6	2.58496	0.778151
8849	5	2.32193	0.69897
8861	7	2.80735	0.845098
8863	8	3	0.90309
8867	6	2.58496	0.778151
8887	8	3	0.90309
8893	8	3	0.90309
8923	8	3	0.90309
8929	6	2.58496	0.778151
8933	7	2.80735	0.845098
8941	8	3	0.90309
8951	9	3.16993	0.954243
8963	5	2.32193	0.69897
8969	5	2.32193	0.69897
8971	6	2.58496	0.778151
8999	7	2.80735	0.845098
9001	6	2.58496	0.778151
9007	8	3	0.90309
9011	7	2.80735	0.845098
9013	7	2.80735	0.845098
9029	6	2.58496	0.778151
9041	6	2.58496	0.778151
9043	7	2.80735	0.845098
9049	7	2.80735	0.845098
9059	7	2.80735	0.845098
9067	8	3	0.90309
9091	6	2.58496	0.778151
9103	8	3	0.90309
9109	7	2.80735	0.845098
9127	8	3	0.90309
9133	8	3	0.90309
9137	7	2.80735	0.845098
9151	10	3.32193	1
9157	7	2.80735	0.845098
9161	7	2.80735	0.845098
9173	8	3	0.90309
9181	9	3.16993	0.954243
9187	8	3	0.90309
9199	10	3.32193	1
9203	9	3.16993	0.954243
9209	9	3.16993	0.954243
9221	4	2	0.60206
9227	5	2.32193	0.69897
9239	6	2.58496	0.778151
9241	5	2.32193	0.69897
9257	5	2.32193	0.69897
9277	7	2.80735	0.845098
9281	4	2	0.60206
9283	5	2.32193	0.69897
9293	6	2.58496	0.778151
9311	8	3	0.90309
9319	7	2.80735	0.845098
9323	7	2.80735	0.845098
9337	7	2.80735	0.845098
9341	8	3	0.90309
9343	9	3.16993	0.954243
9349	5	2.32193	0.69897
9371	7	2.80735	0.845098
9377	5	2.32193	0.69897
9391	8	3	0.90309
9397	7	2.80735	0.845098
9403	8	3	0.90309
9413	6	2.58496	0.778151
9419	7	2.80735	0.845098
9421	7	2.80735	0.845098
9431	8	3	0.90309
9433	7	2.80735	0.845098
9437	8	3	0.90309
9439	9	3.16993	0.954243
9461	8	3	0.90309
9463	9	3.16993	0.954243
9467	9	3.16993	0.954243
9473	4	2	0.60206
9479	6	2.58496	0.778151
9491	6	2.58496	0.778151
9497	6	2.58496	0.778151
9511	7	2.80735	0.845098
9521	6	2.58496	0.778151
9533	8	3	0.90309
9539	6	2.58496	0.778151
9547	7	2.80735	0.845098
9551	8	3	0.90309
9587	8	3	0.90309
9601	5	2.32193	0.69897
9613	7	2.80735	0.845098
9619	7	2.80735	0.845098
9623	8	3	0.90309
9629	8	3	0.90309
9631	9	3.16993	0.954243
9643	8	3	0.90309
9649	7	2.80735	0.845098
9661	9	3.16993	0.954243
9677	8	3	0.90309
9679	9	3.16993	0.954243
9689	8	3	0.90309
9697	7	2.80735	0.845098
9719	10	3.32193	1
9721	9	3.16993	0.954243
9733	5	2.32193	0.69897
9739	6	2.58496	0.778151
9743	7	2.80735	0.845098
9749	6	2.58496	0.778151
9767	7	2.80735	0.845098
9769	6	2.58496	0.778151
9781	7	2.80735	0.845098
9787	8	3	0.90309
9791	9	3.16993	0.954243
9803	7	2.80735	0.845098
9811	7	2.80735	0.845098
9817	7	2.80735	0.845098
9829	7	2.80735	0.845098
9833	7	2.80735	0.845098
9839	9	3.16993	0.954243
9851	9	3.16993	0.954243
9857	5	2.32193	0.69897
9859	6	2.58496	0.778151
9871	8	3	0.90309
9883	8	3	0.90309
9887	9	3.16993	0.954243
9901	8	3	0.90309
9907	8	3	0.90309
9923	7	2.80735	0.845098
9929	7	2.80735	0.845098
9931	8	3	0.90309
9941	8	3	0.90309
9949	9	3.16993	0.954243
9967	10	3.32193	1
9973	9	3.16993	0.954243
10007	8	3	0.90309
10009	7	2.80735	0.845098
10037	8	3	0.90309
10039	9	3.16993	0.954243
10061	8	3	0.90309
10067	8	3	0.90309
10069	8	3	0.90309
10079	10	3.32193	1
10091	9	3.16993	0.954243
10093	9	3.16993	0.954243
10099	9	3.16993	0.954243
10103	10	3.32193	1
10111	11	3.45943	1.04139
10133	8	3	0.90309
10139	9	3.16993	0.954243
10141	9	3.16993	0.954243
10151	9	3.16993	0.954243
10159	10	3.32193	1
10163	9	3.16993	0.954243
10169	9	3.16993	0.954243
10177	7	2.80735	0.845098
10181	8	3	0.90309
10193	8	3	0.90309
10211	9	3.16993	0.954243
10223	11	3.45943	1.04139
10243	4	2	0.60206
10247	5	2.32193	0.69897
10253	5	2.32193	0.69897
10259	5	2.32193	0.69897
10267	6	2.58496	0.778151
10271	7	2.80735	0.845098
10273	4	2	0.60206
10289	5	2.32193	0.69897
10301	7	2.80735	0.845098
10303	8	3	0.90309
10313	5	2.32193	0.69897
10321	5	2.32193	0.69897
10331	7	2.80735	0.845098
10333	7	2.80735	0.845098
10337	5	2.32193	0.69897
10343	7	2.80735	0.845098
10357	7	2.80735	0.845098
10369	4	2	0.60206
10391	7	2.80735	0.845098
10399	8	3	0.90309
10427	8	3	0.90309
10429	8	3	0.90309
10433	5	2.32193	0.69897
10453	7	2.80735	0.845098
10457	7	2.80735	0.845098
10459	8	3	0.90309
10463	9	3.16993	0.954243
10477	8	3	0.90309
10487	9	3.16993	0.954243
10499	5	2.32193	0.69897
10501	5	2.32193	0.69897
10513	5	2.32193	0.69897
10529	5	2.32193	0.69897
10531	6	2.58496	0.778151
10559	9	3.16993	0.954243
10567	7	2.80735	0.845098
10589	8	3	0.90309
10597	7	2.80735	0.845098
10601	7	2.80735	0.845098
10607	9	3.16993	0.954243
10613	8	3	0.90309
10627	6	2.58496	0.778151
10631	7	2.80735	0.845098
10639	8	3	0.90309
10651	8	3	0.90309
10657	6	2.58496	0.778151
10663	8	3	0.90309
10667	8	3	0.90309
10687	10	3.32193	1
10691	7	2.80735	0.845098
10709	8	3	0.90309
10711	9	3.16993	0.954243
10723	8	3	0.90309
10729	8	3	0.90309
10733	9	3.16993	0.954243
10739	9	3.16993	0.954243
10753	4	2	0.60206
10771	6	2.58496	0.778151
10781	7	2.80735	0.845098
10789	6	2.58496	0.778151
10799	8	3	0.90309
10831	8	3	0.90309
10837	7	2.80735	0.845098
10847	9	3.16993	0.954243
10853	7	2.80735	0.845098
10859	8	3	0.90309
10861	8	3	0.90309
10867	8	3	0.90309
10883	6	2.58496	0.778151
10889	6	2.58496	0.778151
10891	7	2.80735	0.845098
10903	8	3	0.90309
10909	8	3	0.90309
10937	8	3	0.90309
10939	9	3.16993	0.954243
10949	7	2.80735	0.845098
10957	8	3	0.90309
10973	9	3.16993	0.954243
10979	8	3	0.90309
10987	9	3.16993	0.954243
10993	8	3	0.90309
11003	10	3.32193	1
11027	7	2.80735	0.845098
11047	8	3	0.90309
11057	7	2.80735	0.845098
11059	8	3	0.90309
11069	9	3.16993	0.954243
11071	10	3.32193	1
11083	8	3	0.90309
11087	9	3.16993	0.954243
11093	8	3	0.90309
11113	8	3	0.90309
11117	9	3.16993	0.954243
11119	10	3.32193	1
11131	10	3.32193	1
11149	8	3	0.90309
11159	9	3.16993	0.954243
11161	8	3	0.90309
11171	8	3	0.90309
11173	8	3	0.90309
11177	8	3	0.90309
11197	10	3.32193	1
11213	9	3.16993	0.954243
11239	10	3.32193	1
11243	10	3.32193	1
11251	10	3.32193	1
11257	10	3.32193	1
11261	11	3.45943	1.04139
11273	5	2.32193	0.69897
11279	7	2.80735	0.845098
11287	7	2.80735	0.845098
11299	6	2.58496	0.778151
11311	8	3	0.90309
11317	7	2.80735	0.845098
11321	7	2.80735	0.845098
11329	5	2.32193	0.69897
11351	8	3	0.90309
11353	7	2.80735	0.845098
11369	7	2.80735	0.845098
11383	9	3.16993	0.954243
11393	5	2.32193	0.69897
11399	7	2.80735	0.845098
11411	7	2.80735	0.845098
11423	9	3.16993	0.954243
11437	8	3	0.90309
11443	8	3	0.90309
11447	9	3.16993	0.954243
11467	8	3	0.90309
11471	9	3.16993	0.954243
11483	9	3.16993	0.954243
11489	7	2.80735	0.845098
11491	8	3	0.90309
11497	8	3	0.90309
11503	10	3.32193	1
11519	11	3.45943	1.04139
11527	7	2.80735	0.845098
11549	8	3	0.90309
11551	9	3.16993	0.954243
11579	9	3.16993	0.954243
11587	7	2.80735	0.845098
11593	7	2.80735	0.845098
11597	8	3	0.90309
11617	7	2.80735	0.845098
11621	8	3	0.90309
11633	8	3	0.90309
11657	7	2.80735	0.845098
11677	9	3.16993	0.954243
11681	7	2.80735	0.845098
11689	8	3	0.90309
11699	9	3.16993	0.954243
11701	9	3.16993	0.954243
11717	8	3	0.90309
11719	9	3.16993	0.954243
11731	9	3.16993	0.954243
11743	11	3.45943	1.04139
11777	5	2.32193	0.69897
11779	6	2.58496	0.778151
11783	7	2.80735	0.845098
11789	7	2.80735	0.845098
11801	7	2.80735	0.845098
11807	9	3.16993	0.954243
11813	7	2.80735	0.845098
11821	8	3	0.90309
11827	8	3	0.90309
11831	9	3.16993	0.954243
11833	8	3	0.90309
11839	10	3.32193	1
11863	9	3.16993	0.954243
11867	9	3.16993	0.954243
11887	10	3.32193	1
11897	9	3.16993	0.954243
11903	11	3.45943	1.04139
11909	7	2.80735	0.845098
11923	8	3	0.90309
11927	9	3.16993	0.954243
11933	9	3.16993	0.954243
11939	8	3	0.90309
11941	8	3	0.90309
11953	8	3	0.90309
11959	10	3.32193	1
11969	7	2.80735	0.845098
11971	8	3	0.90309
11981	9	3.16993	0.954243
11987	9	3.16993	0.954243
12007	10	3.32193	1
12011	10	3.32193	1
12037	7	2.80735	0.845098
12041	7	2.80735	0.845098
12043	8	3	0.90309
12049	7	2.80735	0.845098
12071	9	3.16993	0.954243
12073	8	3	0.90309
12097	7	2.80735	0.845098
12101	8	3	0.90309
12107	9	3.16993	0.954243
12109	9	3.16993	0.954243
12113	8	3	0.90309
12119	10	3.32193	1
12143	11	3.45943	1.04139
12149	10	3.32193	1
12157	11	3.45943	1.04139
12161	7	2.80735	0.845098
12163	8	3	0.90309
12197	9	3.16993	0.954243
12203	10	3.32193	1
12211	10	3.32193	1
12227	9	3.16993	0.954243
12239	11	3.45943	1.04139
12241	9	3.16993	0.954243
12251	11	3.45943	1.04139
12253	11	3.45943	1.04139
12263	11	3.45943	1.04139
12269	11	3.45943	1.04139
12277	11	3.45943	1.04139
12281	11	3.45943	1.04139
12289	3	1.58496	0.477121
12301	5	2.32193	0.69897
12323	5	2.32193	0.69897
12329	5	2.32193	0.69897
12343	7	2.80735	0.845098
12347	7	2.80735	0.845098
12373	6	2.58496	0.778151
12377	6	2.58496	0.778151
12379	7	2.80735	0.845098
12391	7	2.80735	0.845098
12401	6	2.58496	0.778151
12409	7	2.80735	0.845098
12413	8	3	0.90309
12421	5	2.32193	0.69897
12433	5	2.32193	0.69897
12437	6	2.58496	0.778151
12451	6	2.58496	0.778151
12457	6	2.58496	0.778151
12473	7	2.80735	0.845098
12479	9	3.16993	0.954243
12487	7	2.80735	0.845098
12491	7	2.80735	0.845098
12497	6	2.58496	0.778151
12503	8	3	0.90309
12511	9	3.16993	0.954243
12517	7	2.80735	0.845098
12527	9	3.16993	0.954243
12539	9	3.16993	0.954243
12541	9	3.16993	0.954243
12547	5	2.32193	0.69897
12553	5	2.32193	0.69897
12569	6	2.58496	0.778151
12577	5	2.32193	0.69897
12583	7	2.80735	0.845098
12589	7	2.80735	0.845098
12601	7	2.80735	0.845098
12611	6	2.58496	0.778151
12613	6	2.58496	0.778151
12619	7	2.80735	0.845098
12637	8	3	0.90309
12641	6	2.58496	0.778151
12647	8	3	0.90309
12653	8	3	0.90309
12659	8	3	0.90309
12671	10	3.32193	1
12689	6	2.58496	0.778151
12697	7	2.80735	0.845098
12703	9	3.16993	0.954243
12713	7	2.80735	0.845098
12721	7	2.80735	0.845098
12739	7	2.80735	0.845098
12743	8	3	0.90309
12757	8	3	0.90309
12763	9	3.16993	0.954243
12781	9	3.16993	0.954243
12791	10	3.32193	1
12799	11	3.45943	1.04139
12809	5	2.32193	0.69897
12821	6	2.58496	0.778151
12823	7	2.80735	0.845098
12829	7	2.80735	0.845098
12841	6	2.58496	0.778151
12853	7	2.80735	0.845098
12889	7	2.80735	0.845098
12893	8	3	0.90309
12899	7	2.80735	0.845098
12907	8	3	0.90309
12911	9	3.16993	0.954243
12917	8	3	0.90309
12919	9	3.16993	0.954243
12923	9	3.16993	0.954243
12941	7	2.80735	0.845098
12953	7	2.80735	0.845098
12959	9	3.16993	0.954243
12967	8	3	0.90309
12973	8	3	0.90309
12979	8	3	0.90309
12983	9	3.16993	0.954243
13001	7	2.80735	0.845098
13003	8	3	0.90309
13007	9	3.16993	0.954243
13009	7	2.80735	0.845098
13033	8	3	0.90309
13037	9	3.16993	0.954243
13043	9	3.16993	0.954243
13049	9	3.16993	0.954243
13063	7	2.80735	0.845098
13093	7	2.80735	0.845098
13099	8	3	0.90309
13103	9	3.16993	0.954243
13109	8	3	0.90309
13121	6	2.58496	0.778151
13127	8	3	0.90309
13147	9	3.16993	0.954243
13151	10	3.32193	1
13159	9	3.16993	0.954243
13163	9	3.16993	0.954243
13171	9	3.16993	0.954243
13177	9	3.16993	0.954243
13183	11	3.45943	1.04139
13187	7	2.80735	0.845098
13217	7	2.80735	0.845098
13219	8	3	0.90309
13229	9	3.16993	0.954243
13241	9	3.16993	0.954243
13249	7	2.80735	0.845098
13259	9	3.16993	0.954243
13267	9	3.16993	0.954243
13291	10	3.32193	1
13297	9	3.16993	0.954243
13309	11	3.45943	1.04139
13313	4	2	0.60206
13327	7	2.80735	0.845098
13331	6	2.58496	0.778151
13337	6	2.58496	0.778151
13339	7	2.80735	0.845098
13367	8	3	0.90309
13381	6	2.58496	0.778151
13397	7	2.80735	0.845098
13399	8	3	0.90309
13411	7	2.80735	0.845098
13417	7	2.80735	0.845098
13421	8	3	0.90309
13441	5	2.32193	0.69897
13451	7	2.80735	0.845098
13457	6	2.58496	0.778151
13463	8	3	0.90309
13469	8	3	0.90309
13477	7	2.80735	0.845098
13487	9	3.16993	0.954243
13499	9	3.16993	0.954243
13513	7	2.80735	0.845098
13523	8	3	0.90309
13537	7	2.80735	0.845098
13553	8	3	0.90309
13567	11	3.45943	1.04139
13577	6	2.58496	0.778151
13591	8	3	0.90309
13597	8	3	0.90309
13613	8	3	0.90309
13619	8	3	0.90309
13627	9	3.16993	0.954243
13633	6	2.58496	0.778151
13649	7	2.80735	0.845098
13669	8	3	0.90309
13679	10	3.32193	1
13681	8	3	0.90309
13687	10	3.32193	1
13691	10	3.32193	1
13693	10	3.32193	1
13697	6	2.58496	0.778151
13709	8	3	0.90309
13711	9	3.16993	0.954243
13721	8	3	0.90309
13723	9	3.16993	0.954243
13729	7	2.80735	0.845098
13751	10	3.32193	1
13757	10	3.32193	1
13759	11	3.45943	1.04139
13763	8	3	0.90309
13781	9	3.16993	0.954243
13789	10	3.32193	1
13799	10	3.32193	1
13807	11	3.45943	1.04139
13829	6	2.58496	0.778151
13831	7	2.80735	0.845098
13841	6	2.58496	0.778151
13859	7	2.80735	0.845098
13873	7	2.80735	0.845098
13877	8	3	0.90309
13879	9	3.16993	0.954243
13883	9	3.16993	0.954243
13901	8	3	0.90309
13903	9	3.16993	0.954243
13907	8	3	0.90309
13913	8	3	0.90309
13921	7	2.80735	0.845098
13931	9	3.16993	0.954243
13933	9	3.16993	0.954243
13963	8	3	0.90309
13967	9	3.16993	0.954243
13997	9	3.16993	0.954243
13999	10	3.32193	1
14009	9	3.16993	0.954243
14011	10	3.32193	1
14029	9	3.16993	0.954243
14033	8	3	0.90309
14051	9	3.16993	0.954243
14057	9	3.16993	0.954243
14071	11	3.45943	1.04139
14081	6	2.58496	0.778151
14083	7	2.80735	0.845098
14087	8	3	0.90309
14107	9	3.16993	0.954243
14143	11	3.45943	1.04139
14149	8	3	0.90309
14153	8	3	0.90309
14159	10	3.32193	1
14173	10	3.32193	1
14177	8	3	0.90309
14197	10	3.32193	1
14207	12	3.58496	1.07918
14221	9	3.16993	0.954243
14243	9	3.16993	0.954243
14249	9	3.16993	0.954243
14251	10	3.32193	1
14281	9	3.16993	0.954243
14293	10	3.32193	1
14303	12	3.58496	1.07918
14321	10	3.32193	1
14323	11	3.45943	1.04139
14327	12	3.58496	1.07918
14341	5	2.32193	0.69897
14347	6	2.58496	0.778151
14369	5	2.32193	0.69897
14387	7	2.80735	0.845098
14389	7	2.80735	0.845098
14401	5	2.32193	0.69897
14407	7	2.80735	0.845098
14411	7	2.80735	0.845098
14419	7	2.80735	0.845098
14423	8	3	0.90309
14431	9	3.16993	0.954243
14437	7	2.80735	0.845098
14447	9	3.16993	0.954243
14449	7	2.80735	0.845098
14461	9	3.16993	0.954243
14479	8	3	0.90309
14489	7	2.80735	0.845098
14503	8	3	0.90309
14519	9	3.16993	0.954243
14533	7	2.80735	0.845098
14537	7	2.80735	0.845098
14543	9	3.16993	0.954243
14549	8	3	0.90309
14551	9	3.16993	0.954243
14557	9	3.16993	0.954243
14561	7	2.80735	0.845098
14563	8	3	0.90309
14591	11	3.45943	1.04139
14593	5	2.32193	0.69897
14621	8	3	0.90309
14627	7	2.80735	0.845098
14629	7	2.80735	0.845098
14633	7	2.80735	0.845098
14639	9	3.16993	0.954243
14653	9	3.16993	0.954243
14657	6	2.58496	0.778151
14669	8	3	0.90309
14683	9	3.16993	0.954243
14699	9	3.16993	0.954243
14713	9	3.16993	0.954243
14717	10	3.32193	1
14723	7	2.80735	0.845098
14731	8	3	0.90309
14737	7	2.80735	0.845098
14741	8	3	0.90309
14747	9	3.16993	0.954243
14753	7	2.80735	0.845098
14759	9	3.16993	0.954243
14767	10	3.32193	1
14771	9	3.16993	0.954243
14779	10	3.32193	1
14783	11	3.45943	1.04139
14797	9	3.16993	0.954243
14813	10	3.32193	1
14821	9	3.16993	0.954243
14827	10	3.32193	1
14831	11	3.45943	1.04139
14843	11	3.45943	1.04139
14851	6	2.58496	0.778151
14867	7	2.80735	0.845098
14869	7	2.80735	0.845098
14879	9	3.16993	0.954243
14887	8	3	0.90309
14891	8	3	0.90309
14897	7	2.80735	0.845098
14923	8	3	0.90309
14929	7	2.80735	0.845098
14939	9	3.16993	0.954243
14947	8	3	0.90309
14951	9	3.16993	0.954243
14957	9	3.16993	0.954243
14969	9	3.16993	0.954243
14983	8	3	0.90309
15013	8	3	0.90309
15017	8	3	0.90309
15031	10	3.32193	1
15053	9	3.16993	0.954243
15061	9	3.16993	0.954243
15073	8	3	0.90309
15077	9	3.16993	0.954243
15083	10	3.32193	1
15091	10	3.32193	1
15101	11	3.45943	1.04139
15107	7	2.80735	0.845098
15121	7	2.80735	0.845098
15131	9	3.16993	0.954243
15137	7	2.80735	0.845098
15139	8	3	0.90309
15149	9	3.16993	0.954243
15161	9	3.16993	0.954243
15173	8	3	0.90309
15187	9	3.16993	0.954243
15193	9	3.16993	0.954243
15199	11	3.45943	1.04139
15217	9	3.16993	0.954243
15227	11	3.45943	1.04139
15233	7	2.80735	0.845098
15241	8	3	0.90309
15259	10	3.32193	1
15263	11	3.45943	1.04139
15269	9	3.16993	0.954243
15271	10	3.32193	1
15277	10	3.32193	1
15287	11	3.45943	1.04139
15289	10	3.32193	1
15299	9	3.16993	0.954243
15307	10	3.32193	1
15313	9	3.16993	0.954243
15319	11	3.45943	1.04139
15329	9	3.16993	0.954243
15331	10	3.32193	1
15349	11	3.45943	1.04139
15359	13	3.70044	1.11394
15361	5	2.32193	0.69897
15373	7	2.80735	0.845098
15377	6	2.58496	0.778151
15383	8	3	0.90309
15391	9	3.16993	0.954243
15401	7	2.80735	0.845098
15413	8	3	0.90309
15427	7	2.80735	0.845098
15439	9	3.16993	0.954243
15443	8	3	0.90309
15451	9	3.16993	0.954243
15461	8	3	0.90309
15467	9	3.16993	0.954243
15473	8	3	0.90309
15493	7	2.80735	0.845098
15497	7	2.80735	0.845098
15511	9	3.16993	0.954243
15527	9	3.16993	0.954243
15541	9	3.16993	0.954243
15551	11	3.45943	1.04139
15559	9	3.16993	0.954243
15569	8	3	0.90309
15581	10	3.32193	1
15583	11	3.45943	1.04139
15601	9	3.16993	0.954243
15607	11	3.45943	1.04139
15619	7	2.80735	0.845098
15629	8	3	0.90309
15641	8	3	0.90309
15643	9	3.16993	0.954243
15647	10	3.32193	1
15649	7	2.80735	0.845098
15661	9	3.16993	0.954243
15667	9	3.16993	0.954243
15671	10	3.32193	1
15679	11	3.45943	1.04139
15683	8	3	0.90309
15727	11	3.45943	1.04139
15731	10	3.32193	1
15733	10	3.32193	1
15737	10	3.32193	1
15739	11	3.45943	1.04139
15749	8	3	0.90309
15761	8	3	0.90309
15767	10	3.32193	1
15773	10	3.32193	1
15787	10	3.32193	1
15791	11	3.45943	1.04139
15797	10	3.32193	1
15803	11	3.45943	1.04139
15809	8	3	0.90309
15817	9	3.16993	0.954243
15823	11	3.45943	1.04139
15859	11	3.45943	1.04139
15877	7	2.80735	0.845098
15881	7	2.80735	0.845098
15887	9	3.16993	0.954243
15889	7	2.80735	0.845098
15901	9	3.16993	0.954243
15907	8	3	0.90309
15913	8	3	0.90309
15919	10	3.32193	1
15923	9	3.16993	0.954243
15937	7	2.80735	0.845098
15959	10	3.32193	1
15971	9	3.16993	0.954243
15973	9	3.16993	0.954243
15991	11	3.45943	1.04139
16001	7	2.80735	0.845098
16007	9	3.16993	0.954243
16033	8	3	0.90309
16057	10	3.32193	1
16061	11	3.45943	1.04139
16063	12	3.58496	1.07918
16067	9	3.16993	0.954243
16069	9	3.16993	0.954243
16073	9	3.16993	0.954243
16087	11	3.45943	1.04139
16091	11	3.45943	1.04139
16097	9	3.16993	0.954243
16103	11	3.45943	1.04139
16111	12	3.58496	1.07918
16127	13	3.70044	1.11394
16139	9	3.16993	0.954243
16141	9	3.16993	0.954243
16183	11	3.45943	1.04139
16187	11	3.45943	1.04139
16189	11	3.45943	1.04139
16193	8	3	0.90309
16217	10	3.32193	1
16223	12	3.58496	1.07918
16229	10	3.32193	1
16231	11	3.45943	1.04139
16249	11	3.45943	1.04139
16253	12	3.58496	1.07918
16267	10	3.32193	1
16273	9	3.16993	0.954243
16301	11	3.45943	1.04139
16319	13	3.70044	1.11394
16333	11	3.45943	1.04139
16339	11	3.45943	1.04139
16349	12	3.58496	1.07918
16361	11	3.45943	1.04139
16363	12	3.58496	1.07918
16369	11	3.45943	1.04139
16381	13	3.70044	1.11394
16411	5	2.32193	0.69897
16417	3	1.58496	0.477121
16421	4	2	0.60206
16427	5	2.32193	0.69897
16433	4	2	0.60206
16447	7	2.80735	0.845098
16451	4	2	0.60206
16453	4	2	0.60206
16477	6	2.58496	0.778151
16481	4	2	0.60206
16487	6	2.58496	0.778151
16493	6	2.58496	0.778151
16519	5	2.32193	0.69897
16529	4	2	0.60206
16547	5	2.32193	0.69897
16553	5	2.32193	0.69897
16561	5	2.32193	0.69897
16567	7	2.80735	0.845098
16573	7	2.80735	0.845098
16603	7	2.80735	0.845098
16607	8	3	0.90309
16619	7	2.80735	0.845098
16631	8	3	0.90309
16633	7	2.80735	0.845098
16649	4	2	0.60206
16651	5	2.32193	0.69897
16657	4	2	0.60206
16661	5	2.32193	0.69897
16673	4	2	0.60206
16691	6	2.58496	0.778151
16693	6	2.58496	0.778151
16699	7	2.80735	0.845098
16703	8	3	0.90309
16729	6	2.58496	0.778151
16741	6	2.58496	0.778151
16747	7	2.80735	0.845098
16759	8	3	0.90309
16763	8	3	0.90309
16787	6	2.58496	0.778151
16811	7	2.80735	0.845098
16823	8	3	0.90309
16829	8	3	0.90309
16831	9	3.16993	0.954243
16843	7	2.80735	0.845098
16871	8	3	0.90309
16879	9	3.16993	0.954243
16883	8	3	0.90309
16889	8	3	0.90309
16901	4	2	0.60206
16903	5	2.32193	0.69897
16921	5	2.32193	0.69897
16927	7	2.80735	0.845098
16931	5	2.32193	0.69897
16937	5	2.32193	0.69897
16943	7	2.80735	0.845098
16963	5	2.32193	0.69897
16979	6	2.58496	0.778151
16981	6	2.58496	0.778151
16987	7	2.80735	0.845098
16993	5	2.32193	0.69897
17011	7	2.80735	0.845098
17021	8	3	0.90309
17027	5	2.32193	0.69897
17029	5	2.32193	0.69897
17033	5	2.32193	0.69897
17041	5	2.32193	0.69897
17047	7	2.80735	0.845098
17053	7	2.80735	0.845098
17077	7	2.80735	0.845098
17093	6	2.58496	0.778151
17099	7	2.80735	0.845098
17107	7	2.80735	0.845098
17117	8	3	0.90309
17123	7	2.80735	0.845098
17137	7	2.80735	0.845098
17159	6	2.58496	0.778151
17167	7	2.80735	0.845098
17183	8	3	0.90309
17189	6	2.58496	0.778151
17191	7	2.80735	0.845098
17203	7	2.80735	0.845098
17207	8	3	0.90309
17209	7	2.80735	0.845098
17231	8	3	0.90309
17239	8	3	0.90309
17257	7	2.80735	0.845098
17291	7	2.80735	0.845098
17293	7	2.80735	0.845098
17299	7	2.80735	0.845098
17317	7	2.80735	0.845098
17321	7	2.80735	0.845098
17327	9	3.16993	0.954243
17333	8	3	0.90309
17341	9	3.16993	0.954243
17351	8	3	0.90309
17359	9	3.16993	0.954243
